baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000028007.13	1300.68852412247	-0.459432722299041	0.0982151186008232	-4.6778207759064	2.89939789262615e-06	1.51039100582712e-05
ENSMUSG00000114865.2	7.2329425251855	6.29551542603399	1.34588048343397	4.67761848360501	2.90225882387314e-06	1.51148978063821e-05
ENSMUSG00000056592.14	82.2674691890221	1.18246646701392	0.252889652965636	4.67581988091306	2.92781504933479e-06	1.5244045834289e-05
ENSMUSG00000060600.15	489.080848565379	0.552316349117505	0.118136351084207	4.67524469859255	2.93603324095496e-06	1.52828776622113e-05
ENSMUSG00000038591.3	20.4981846312186	-2.29991082943166	0.491966345936875	-4.67493528455047	2.94046329204555e-06	1.53019761585021e-05
ENSMUSG00000071637.5	445.010160210872	-0.902764144587296	0.193139060456722	-4.67416659505593	2.95149681638202e-06	1.53554199181914e-05
ENSMUSG00000046834.7	13.1217582477006	5.2657144799946	1.12677128326001	4.67327713993531	2.96431334475763e-06	1.54181098645594e-05
ENSMUSG00000086290.9	485.472410699064	-0.594982554858993	0.12732860526765	-4.67281137344052	2.97104605132002e-06	1.5449132143766e-05
ENSMUSG00000022808.5	1762.65562528672	-0.399836518472997	0.0856232630720896	-4.66971829999469	3.01613040029569e-06	1.56795113984348e-05
ENSMUSG00000025332.14	3098.28177992967	0.378171931728374	0.0810031359061946	4.66860853592526	3.03246563157722e-06	1.57603564021077e-05
ENSMUSG00000081683.5	13.9567741869204	3.26205809371806	0.69879640350196	4.66810944843237	3.0398396125467e-06	1.57945981728912e-05
ENSMUSG00000034573.14	1027.60924043879	0.469810820570002	0.10067362646961	4.66667226606585	3.06117008738532e-06	1.58995653744337e-05
ENSMUSG00000057193.8	2710.5183101723	-0.491866046571319	0.10540042766514	-4.66664184830435	3.06162309179467e-06	1.58995653744337e-05
ENSMUSG00000028175.15	109.524084234376	1.02720397259061	0.22012372449198	4.66648460978605	3.06396583286102e-06	1.59076232809629e-05
ENSMUSG00000048388.3	291.328687366706	-0.778728282013075	0.166923739968613	-4.66517394206181	3.08356086352332e-06	1.60052250500069e-05
ENSMUSG00000102543.5	253.110184071796	-0.775882849680497	0.166370351343136	-4.66358845441308	3.10742525431705e-06	1.61249308422728e-05
ENSMUSG00000060675.13	181.074019121956	-0.808552150007693	0.1734222423645	-4.66233246084013	3.12645583899844e-06	1.62194979387463e-05
ENSMUSG00000039720.7	18.6568489748896	2.70746972048469	0.580885761180316	4.66093318414849	3.14778907143186e-06	1.63259588982078e-05
ENSMUSG00000021819.11	3135.66400551771	-0.612119088203711	0.131346658939782	-4.66033238412517	3.15699159183099e-06	1.63694654276786e-05
ENSMUSG00000036790.5	34.2708853728846	-1.71205703499114	0.36742015812868	-4.65967094377966	3.1671527898332e-06	1.64179191281171e-05
ENSMUSG00000000530.16	359.799956148208	0.743990928663894	0.159704091012861	4.6585589883479	3.18430563835365e-06	1.65025819010348e-05
ENSMUSG00000107300.1	11.6155136438439	6.00613064719722	1.28938147508527	4.65814870405209	3.19065709460241e-06	1.65312375311171e-05
ENSMUSG00000073408.2	12.5480436005041	3.53141750185188	0.758235934040017	4.65741247982782	3.20208478162697e-06	1.65861722794835e-05
ENSMUSG00000040022.14	449.995033756955	-0.597230814031619	0.128241843212552	-4.65706667239451	3.20746595184826e-06	1.66097670254352e-05
ENSMUSG00000026784.14	108.912749113381	1.06848383967799	0.229454516102072	4.6566258874708	3.21433765860439e-06	1.6641066333475e-05
ENSMUSG00000074994.6	1463.42098908909	0.580628006321137	0.124702470487215	4.65610668379393	3.22245000309557e-06	1.66787708268329e-05
ENSMUSG00000037992.16	675.555520492598	0.757520137797232	0.162697461888146	4.65600464202708	3.22404667112404e-06	1.66827407264442e-05
ENSMUSG00000109771.1	70.3009163781967	1.42476443720753	0.306013611397438	4.65588583037603	3.22590669698642e-06	1.66880709706722e-05
ENSMUSG00000040415.15	1125.74613390317	-0.653137559148313	0.140302124740758	-4.65522215258781	3.23631568427106e-06	1.67376120831591e-05
ENSMUSG00000004100.12	774.27085019337	0.545722028650341	0.117255565970473	4.65412472434581	3.25359823412822e-06	1.68226673416946e-05
ENSMUSG00000029377.5	1093.87276138814	-0.631929751096418	0.135804776934134	-4.65322181857348	3.26788373885428e-06	1.68914671039047e-05
ENSMUSG00000033187.8	12.1058549140997	3.75961435521315	0.807967084381632	4.65317762058405	3.26858456839532e-06	1.68914671039047e-05
ENSMUSG00000049128.7	30.7099047227771	1.81652943386695	0.390536100846249	4.65137391890464	3.29730842811762e-06	1.70355287442418e-05
ENSMUSG00000004936.8	2128.75962669239	0.516614732935384	0.11107520427421	4.65103563221928	3.30272251809341e-06	1.70591174913492e-05
ENSMUSG00000022106.14	713.121402229057	-0.543659653450635	0.116895644147879	-4.65081190504309	3.30630782960968e-06	1.70732506003573e-05
ENSMUSG00000017561.16	430.532549778779	0.607353340532084	0.13062420284067	4.64962332648956	3.32541792180457e-06	1.71675233816807e-05
ENSMUSG00000019820.11	4097.51794252323	-0.499664186144858	0.107466250835973	-4.64949863103999	3.32742891686212e-06	1.7173496062696e-05
ENSMUSG00000027997.9	275.262755777873	-0.719915822218213	0.154842334656979	-4.64934750443435	3.3298677371846e-06	1.71816731997198e-05
ENSMUSG00000002105.15	1287.38345242538	-0.709668074423649	0.152665832272313	-4.64850624308523	3.34347503655318e-06	1.72474592188331e-05
ENSMUSG00000064120.14	449.109794049199	-0.636720082720488	0.137028488435006	-4.64662560313136	3.37408727432369e-06	1.74009096978971e-05
ENSMUSG00000020064.9	1244.84700658598	0.617852310455729	0.133063537536529	4.64328787505831	3.42908036537191e-06	1.76799866633073e-05
ENSMUSG00000029250.5	1886.57364022022	0.475654048027444	0.102448829036329	4.64284514036537	3.43643919939991e-06	1.77133861629155e-05
ENSMUSG00000025764.14	1230.68471041839	-0.595871923151603	0.128348243185866	-4.64261846022074	3.44021278129419e-06	1.77282928257979e-05
ENSMUSG00000023046.6	818.019551830671	-0.82273284695111	0.17722028713772	-4.64243039123256	3.44334661251684e-06	1.77398958966151e-05
ENSMUSG00000036561.9	512.322777972491	-0.555277483259143	0.119610873858656	-4.6423662443543	3.44441613073756e-06	1.77408605422312e-05
ENSMUSG00000031232.17	2121.90854475238	-0.536397291927689	0.115545704963222	-4.64229537652157	3.44559807750893e-06	1.77424036216516e-05
ENSMUSG00000060121.15	192.179210272652	0.914659201012259	0.197030238690524	4.64222754380823	3.44672976828238e-06	1.77436871942197e-05
ENSMUSG00000085766.1	56.3522145816391	-1.36074236862386	0.293150828483792	-4.64178244237536	3.454164489723e-06	1.7777409664538e-05
ENSMUSG00000052957.8	2627.63160787727	-0.855914995083801	0.184420876689654	-4.64109601064388	3.46566040821823e-06	1.78320111280584e-05
ENSMUSG00000033278.10	900.622635511204	-0.493226594509147	0.106297239999758	-4.6400696246701	3.48291812739163e-06	1.79162235112793e-05
ENSMUSG00000031467.10	520.356506190821	0.628501502263616	0.135464645107399	4.63959804246583	3.49087494043424e-06	1.7947970673038e-05
ENSMUSG00000038453.17	18.1921170121107	2.77856419571534	0.598879081765884	4.63960802825561	3.4907062738144e-06	1.7947970673038e-05
ENSMUSG00000059689.15	410.829562510218	-0.580674084023851	0.125183507009978	-4.63858297225663	3.50806098170519e-06	1.80317204039182e-05
ENSMUSG00000023755.10	105.583414830403	1.06533538833335	0.229716628469536	4.63760675677262	3.52466568688135e-06	1.81124399774624e-05
ENSMUSG00000047884.6	12.1082970230616	4.53927383400907	0.978870679201298	4.63725590157921	3.53065186370818e-06	1.81385660897915e-05
ENSMUSG00000042408.13	404.722937725422	-0.575492183409669	0.124128538547606	-4.63626004256026	3.54769603401842e-06	1.82214742917094e-05
ENSMUSG00000020612.16	6530.77105184215	-0.368649750345774	0.0795207975012105	-4.63589101128119	3.55403203180098e-06	1.82493554891353e-05
ENSMUSG00000024083.16	2813.14881366011	-0.406660637157403	0.0877397902253057	-4.63484852326573	3.57198946027696e-06	1.83368813038675e-05
ENSMUSG00000021497.10	988.098133287439	-0.480277788528091	0.103679382691111	-4.63233649798019	3.61561855005838e-06	1.85561148046386e-05
ENSMUSG00000023988.8	602.734263950169	0.666440564705417	0.143910178735887	4.63094807163369	3.63995162909436e-06	1.86762305072287e-05
ENSMUSG00000032549.7	55.4210858088937	1.50632709206248	0.325297315600415	4.63061642326249	3.6457871713511e-06	1.87014001126347e-05
ENSMUSG00000030045.10	438.093618068284	0.566449411210665	0.122347559703764	4.62983824591344	3.65951487987574e-06	1.87670301465293e-05
ENSMUSG00000022369.13	335.432040591643	0.681826098778996	0.147289415601039	4.62915882989073	3.67154086339475e-06	1.88239020094701e-05
ENSMUSG00000024659.15	10673.0091691185	-0.511926942913497	0.110598143009026	-4.62871192034137	3.67947202071112e-06	1.88597561540809e-05
ENSMUSG00000022468.12	12.6705431167859	3.819082417379	0.825224074040916	4.62793383944545	3.69331957455559e-06	1.89259097872487e-05
ENSMUSG00000036940.15	2111.22656932238	0.45799674338307	0.0990071280586517	4.62589666384175	3.72981236437696e-06	1.9108042553603e-05
ENSMUSG00000047592.17	11.2861444820968	5.96057996612849	1.28869266873586	4.62529205817204	3.74070927260973e-06	1.91589867686287e-05
ENSMUSG00000026553.17	8910.29257788929	-0.419923602753197	0.0908298362979335	-4.62319013078251	3.77883063570287e-06	1.93493064483609e-05
ENSMUSG00000033855.15	996.418343011711	-0.467630148109967	0.101153266750668	-4.6229861192978	3.78255042990803e-06	1.93634226182766e-05
ENSMUSG00000035314.10	313.012654891547	0.72277218587191	0.156360609071658	4.62246975221664	3.79198117662527e-06	1.94067593534184e-05
ENSMUSG00000032643.12	502.447334935947	-0.634734853804889	0.13731797655751	-4.62237261076342	3.7937578510952e-06	1.94109116717105e-05
ENSMUSG00000031844.8	7.2021727464638	6.28371195654571	1.35944012582417	4.62227930247106	3.79546517007411e-06	1.94147071075681e-05
ENSMUSG00000029034.9	643.426125949772	0.515779825675445	0.111592400324471	4.62199777203232	3.80062096977748e-06	1.94361359258102e-05
ENSMUSG00000040520.7	900.245163218369	-0.673781040747979	0.145786110002878	-4.62170943949789	3.80590829806048e-06	1.94582263049581e-05
ENSMUSG00000036299.5	764.096537171682	-0.514186077856698	0.111274077665888	-4.6208972353884	3.82084010889456e-06	1.95296016547158e-05
ENSMUSG00000025733.17	319.465630178483	0.602795387738216	0.13048383652172	4.61969393149992	3.84306528727875e-06	1.96382101134946e-05
ENSMUSG00000105572.1	88.5865714306007	-1.16315611868181	0.251797233385112	-4.61941580153432	3.84821998725948e-06	1.96595547519851e-05
ENSMUSG00000040423.11	1377.86899229343	0.499952343509852	0.10823669503286	4.61906512720172	3.85472862880265e-06	1.96878037256702e-05
ENSMUSG00000021431.15	903.544307492818	0.640019891486273	0.138574448105765	4.61859960645693	3.86338516403406e-06	1.97270058096488e-05
ENSMUSG00000025815.13	141.17717345556	-0.815834147976202	0.176647156219499	-4.61843918371638	3.86637260066644e-06	1.97372480970299e-05
ENSMUSG00000029161.7	452.173479801212	-0.548574887900123	0.118806489042837	-4.61738152789221	3.88612405445311e-06	1.98330412403409e-05
ENSMUSG00000000552.10	994.659297892439	0.627160536451201	0.135859364711695	4.61624811644076	3.90739756813738e-06	1.99365517127902e-05
ENSMUSG00000044018.3	754.319934972391	0.556218330837814	0.120495469197234	4.61609332320508	3.9103116014871e-06	1.99463586206755e-05
ENSMUSG00000040721.9	247.666922449816	0.700502961810439	0.1517857040446	4.61507864801685	3.9294648364843e-06	2.0038975128589e-05
ENSMUSG00000008690.15	1483.50400941672	0.446916915941155	0.0968403719521524	4.61498553683758	3.93122692115787e-06	2.00428780250108e-05
ENSMUSG00000040209.12	894.906987827766	0.518336700415758	0.11232910804864	4.61444686439878	3.94143591449507e-06	2.00898335535277e-05
ENSMUSG00000032834.11	590.640708604723	0.526272405541349	0.114052664746964	4.61429293834503	3.94435780683986e-06	2.00996317232478e-05
ENSMUSG00000026435.15	46.2242208269857	1.50367864994808	0.325949564911265	4.61322490293071	3.96468898098152e-06	2.01981165517042e-05
ENSMUSG00000027739.9	363.755441739415	-0.577656486111686	0.125220129244411	-4.61312801382104	3.96653832786634e-06	2.02024196293659e-05
ENSMUSG00000047037.5	206.485090757919	-0.828549223149351	0.179613543439123	-4.61295516632449	3.96983956497161e-06	2.02141134394654e-05
ENSMUSG00000031239.5	4212.38791488091	-0.626441881231408	0.135839563532528	-4.61163055107579	3.99522612799416e-06	2.03382296156219e-05
ENSMUSG00000038239.11	18.5699002804475	2.47646154460048	0.53712393765957	4.6105961231057	4.01515930626092e-06	2.04345288105023e-05
ENSMUSG00000057113.13	13845.1455656891	0.639964215487249	0.138826918832337	4.60979917201894	4.03058132987741e-06	2.05078262604188e-05
ENSMUSG00000029554.15	660.218935028202	0.612920717619683	0.132985444063361	4.60893086410011	4.04744881859209e-06	2.05884393737034e-05
ENSMUSG00000017754.13	639.233358366646	-0.770556312233193	0.167237266778105	-4.60756341620668	4.07414968676346e-06	2.07190191961152e-05
ENSMUSG00000026827.12	1587.61253528156	0.438826612417628	0.0952443455703865	4.60737705519044	4.07780162740618e-06	2.07234702864744e-05
ENSMUSG00000027508.15	285.689382122667	0.78724037841848	0.170865376801498	4.60737214967228	4.07789779857075e-06	2.07234702864744e-05
ENSMUSG00000039774.12	88.2971524197604	1.13774812636314	0.246941390323578	4.6073609809692	4.07811676564448e-06	2.07234702864744e-05
ENSMUSG00000030347.6	296.438906082299	-0.706342839010632	0.153317344122893	-4.6070641456224	4.08394047727743e-06	2.07478208987101e-05
ENSMUSG00000022094.15	2160.44179646675	0.386421572090891	0.0839005435268505	4.60570999718524	4.11060923137091e-06	2.08780324385972e-05
ENSMUSG00000005846.12	2774.33534379213	0.733944646085731	0.159388758439273	4.60474536141998	4.12970858141751e-06	2.096974246342e-05
ENSMUSG00000054263.12	492.645563594894	-0.661810878865276	0.143732636534925	-4.6044579353727	4.13541591205862e-06	2.09934216510161e-05
ENSMUSG00000005949.9	500.193772283417	-0.5335407160631	0.115881023760493	-4.60421127419309	4.14031981326841e-06	2.10130113087333e-05
ENSMUSG00000029752.12	2828.49377867802	0.464130519099345	0.100813165138847	4.60386814023853	4.14715097069653e-06	2.10370614830388e-05
ENSMUSG00000034928.16	1487.41404338749	0.551785472438735	0.119852512233396	4.60387072541466	4.14709946430178e-06	2.10370614830388e-05
ENSMUSG00000027752.15	391.195417778744	0.685850748035708	0.148977528994944	4.60371945126693	4.15011444393951e-06	2.10467846755954e-05
ENSMUSG00000061259.11	11.2862127122098	5.9471370484034	1.29185935385139	4.60354838990277	4.15352632462659e-06	2.10587764335833e-05
ENSMUSG00000025732.6	100.752020413803	1.2565054619472	0.273033948650606	4.60201183097241	4.18429429648046e-06	2.12094251861933e-05
ENSMUSG00000085932.1	6.85159663279667	6.22820474462398	1.35381796160785	4.60047430396558	4.21530019915419e-06	2.13612037309961e-05
ENSMUSG00000010554.14	798.539731166799	0.565317614598536	0.12290675698017	4.5995649750139	4.23374128664273e-06	2.14492491287004e-05
ENSMUSG00000025050.8	357.661828021636	0.624882998346144	0.135860317792294	4.59945191134822	4.23603960119471e-06	2.14554872294265e-05
ENSMUSG00000046694.6	369.334600727383	0.74910794999082	0.162909880425338	4.59829660444775	4.25959285859332e-06	2.15693510955917e-05
ENSMUSG00000020396.8	12.3698506651944	3.80101075590971	0.826837398562973	4.59704745154947	4.28520053372381e-06	2.16935579889522e-05
ENSMUSG00000085006.7	12.7056530891155	3.56088446547166	0.77520037164692	4.59350201020483	4.35868819110728e-06	2.20600307442198e-05
ENSMUSG00000030621.17	65.8672859683896	-1.16213737311204	0.253072317146744	-4.59211574863073	4.38774883228146e-06	2.22015232812067e-05
ENSMUSG00000024883.8	1502.85623425104	-0.476605210864282	0.103803144395558	-4.59143327150191	4.4021239209669e-06	2.22686560510195e-05
ENSMUSG00000032216.15	38039.7725867789	-0.36503292379392	0.0795068402014405	-4.59121407502881	4.40675044526801e-06	2.22864532076079e-05
ENSMUSG00000073838.10	638.703405025246	0.505034786382046	0.110060765677113	4.58869046816988	4.46035225193972e-06	2.25518639884345e-05
ENSMUSG00000030768.12	741.932246038614	-0.630129432195587	0.137334360010574	-4.58828680708216	4.46898381586066e-06	2.25898256835913e-05
ENSMUSG00000019927.6	615.926531702115	0.53453548722616	0.116502338210042	4.5881953567528	4.47094153833911e-06	2.25940418328532e-05
ENSMUSG00000040462.13	2335.16293107302	-0.438998936916251	0.0956942916782675	-4.5875143565742	4.48554590819676e-06	2.26621500306584e-05
ENSMUSG00000028339.17	105.683536304765	1.20864868305149	0.263470340807648	4.58741837637768	4.48760791974525e-06	2.26668726576834e-05
ENSMUSG00000112848.1	7.38807634605111	6.33183220884452	1.38034204658688	4.5871472397012	4.49343785119592e-06	2.2690619867365e-05
ENSMUSG00000042148.8	296.328768679499	0.653320730715946	0.142427289529989	4.58704741817323	4.49558602234817e-06	2.26957679481238e-05
ENSMUSG00000037206.15	371.591114150915	-0.937114397255428	0.204319023536496	-4.5865254298655	4.50683530646641e-06	2.27468484795247e-05
ENSMUSG00000036644.15	1925.47920438518	-0.466337852207476	0.101692264695501	-4.58577506955754	4.52305345413367e-06	2.28229758734554e-05
ENSMUSG00000066232.4	5868.24214216918	0.589424627842341	0.12854992976819	4.58518047349565	4.53594463356111e-06	2.28822816587172e-05
ENSMUSG00000037235.13	2113.66706747391	-0.619338788485176	0.135097431660917	-4.58438610468676	4.55322193176117e-06	2.29636786064343e-05
ENSMUSG00000020178.6	16.1814064344753	2.71241153937689	0.591672547526365	4.58431196565871	4.55483764740354e-06	2.29660670546616e-05
ENSMUSG00000031703.8	1728.66548511651	-0.513471873667782	0.112009855532425	-4.58416691305473	4.55800037490248e-06	2.29762525792277e-05
ENSMUSG00000034159.12	12.3812017765507	5.17877289286778	1.13012286186838	4.5824866194689	4.59479118054915e-06	2.31559050271886e-05
ENSMUSG00000014503.15	138.532181363851	-0.863200295761193	0.188422664304128	-4.58119143442279	4.62334383039597e-06	2.3293960847307e-05
ENSMUSG00000117975.1	705.678385982399	-0.559689315123162	0.12218152567101	-4.58080149228289	4.63197343012965e-06	2.33315936205028e-05
ENSMUSG00000039914.6	200.690051345413	-0.768031044680363	0.167678952244733	-4.58036643477707	4.64161966412934e-06	2.33743271240453e-05
ENSMUSG00000006519.11	729.888543839027	-0.61681132662689	0.134670204766984	-4.58016179372522	4.64616368266646e-06	2.33913518605551e-05
ENSMUSG00000030605.15	4199.84122951966	-0.606734485040752	0.132521090125022	-4.57839944169151	4.68547315835427e-06	2.35833527579944e-05
ENSMUSG00000022464.14	1792.62159330486	0.40072364794737	0.0875900614183872	4.57498991847092	4.76242918935166e-06	2.3958700560291e-05
ENSMUSG00000029209.15	263.852558821583	-0.683283825764262	0.149350723474474	-4.57502856275781	4.76155020826696e-06	2.3958700560291e-05
ENSMUSG00000007480.5	14.204380434825	2.91201508075723	0.636543380679134	4.57473154092087	4.76831009352595e-06	2.39822859831465e-05
ENSMUSG00000027203.15	494.378037103786	0.615463120122868	0.134548179812499	4.57429540095267	4.77825281284101e-06	2.4026283461017e-05
ENSMUSG00000044005.13	32.952186113616	1.8051629354728	0.394754572258555	4.5728740395449	4.81079370229141e-06	2.41838599414189e-05
ENSMUSG00000012076.8	656.048960136874	-0.494559821093066	0.108176172873897	-4.5717999440559	4.83552491901778e-06	2.43021082408422e-05
ENSMUSG00000038046.4	123.313436232346	0.879075381857386	0.192297946004456	4.57142366896116	4.84421747738767e-06	2.4337489928856e-05
ENSMUSG00000039153.17	679.206635272857	-0.554825453971611	0.121369080251704	-4.57139044656988	4.84498568655314e-06	2.4337489928856e-05
ENSMUSG00000109325.1	6.80916477703818	6.20527784875552	1.35747213533737	4.57120090145593	4.84937081514601e-06	2.43534336540849e-05
ENSMUSG00000029005.4	35.8098182890879	-1.67302756668636	0.366035769274391	-4.57066687772858	4.86174591184435e-06	2.44094848427881e-05
ENSMUSG00000034349.14	1974.7318285794	0.72579909456723	0.158803486960021	4.570422907338	4.86740957303278e-06	2.44303131436412e-05
ENSMUSG00000054079.12	850.942895166342	0.590244918598895	0.129145598984782	4.57038353020799	4.86832428717775e-06	2.44303131436412e-05
ENSMUSG00000060147.15	5372.01276626434	-0.557531835574527	0.122011619556137	-4.56949786915998	4.88894136782756e-06	2.45276529501688e-05
ENSMUSG00000031603.14	10.7847998235166	5.8901085244132	1.28918524139172	4.56886127400484	4.9038121325686e-06	2.45961223152131e-05
ENSMUSG00000019804.12	1832.25647535673	-0.394913113090137	0.0864618633491254	-4.56748325554254	4.9361509545493e-06	2.47521504723385e-05
ENSMUSG00000029843.4	12.973072233612	4.23214886645654	0.926640817577196	4.56719452260041	4.94295266363487e-06	2.47800778260708e-05
ENSMUSG00000006276.10	1421.801890568	0.412110261327136	0.0902565908072747	4.56598523876353	4.97153752228797e-06	2.49171676216766e-05
ENSMUSG00000021025.8	725.00693814705	0.809459230735455	0.177286619045787	4.5658224805246	4.97539684159871e-06	2.49302964592242e-05
ENSMUSG00000001105.15	563.934739705907	-0.515280616589615	0.112857524524187	-4.56576217458309	4.97682754293846e-06	2.49312526739927e-05
ENSMUSG00000045374.18	924.754114529931	-0.627556824895398	0.137475511784745	-4.56486261988249	4.99821545310624e-06	2.50321584884335e-05
ENSMUSG00000070319.6	1637.08565452106	0.435877096104499	0.0954873353048735	4.56476342870836	5.00057921412124e-06	2.50377606667206e-05
ENSMUSG00000031903.7	707.362749894945	-0.521909821798151	0.114404301614202	-4.56197725465039	5.06741378863302e-06	2.53660832615964e-05
ENSMUSG00000030102.11	1196.93899104969	-0.509321211366836	0.111659389891613	-4.56138271811473	5.08178582269625e-06	2.54316947045237e-05
ENSMUSG00000031149.7	581.282008929914	-0.565495916387328	0.123982690400269	-4.56108763700536	5.0889334545405e-06	2.54547945034578e-05
ENSMUSG00000033047.5	3263.93826988524	0.375579828231036	0.0823437055667369	4.56112371487387	5.08805903845766e-06	2.54547945034578e-05
ENSMUSG00000024065.8	270.584521769569	-0.675584110449141	0.148126636563242	-4.5608549962633	5.09457540414011e-06	2.54766779971274e-05
ENSMUSG00000036918.16	519.453150046966	0.574931714337772	0.126071412398045	4.56036545797188	5.10646714348889e-06	2.55297964498445e-05
ENSMUSG00000097986.2	10.6858988126292	5.87961048635064	1.28945945111204	4.55974825829538	5.12149788536368e-06	2.55985780459589e-05
ENSMUSG00000025583.15	1137.8036603217	0.608199680146772	0.133390377250225	4.55954689299559	5.12641091911626e-06	2.56167670878702e-05
ENSMUSG00000001663.10	63.0100312854081	-1.28901837520613	0.282764097117935	-4.55863523107925	5.14871072940303e-06	2.57218075395866e-05
ENSMUSG00000041594.18	403.825763270096	-0.571617516858321	0.125395869688178	-4.55850354784224	5.15193944955327e-06	2.57315445731786e-05
ENSMUSG00000058966.13	14.1529926105503	3.09687296279291	0.679589220245847	4.55697776028965	5.18949164685334e-06	2.59126640265525e-05
ENSMUSG00000044847.13	218.93123959644	0.699293590125646	0.153504913741371	4.5555127395064	5.22579481494256e-06	2.60874583264312e-05
ENSMUSG00000028018.15	397.900875679034	0.655065646004381	0.143818678544564	4.55480228739135	5.24348722796099e-06	2.61692829932588e-05
ENSMUSG00000044667.12	17.3959699149972	-2.51954453811937	0.553410456791602	-4.55275918118069	5.29468696787503e-06	2.64182544789159e-05
ENSMUSG00000008384.8	412.131153300216	-0.69920609827204	0.153625595348408	-4.55136461268911	5.3299090102005e-06	2.65874002423993e-05
ENSMUSG00000029267.17	492.811342547462	0.772920276137222	0.169824471166375	4.55128916833195	5.33182085968887e-06	2.65903407357698e-05
ENSMUSG00000031788.14	446.502663639091	0.720630165966889	0.158387630143007	4.5497881704287	5.36999468655963e-06	2.67740771528245e-05
ENSMUSG00000027006.13	3733.22943656554	-0.479602389696813	0.105425935205084	-4.54918790868536	5.3853338507684e-06	2.68439001168198e-05
ENSMUSG00000029861.17	97.0669114307514	1.03568014776461	0.227700282809762	4.54843593070939	5.40460918936974e-06	2.69333039850921e-05
ENSMUSG00000021400.8	531.310622158685	0.541989647894112	0.119192294799262	4.54718695371127	5.43677007050525e-06	2.70868613919028e-05
ENSMUSG00000049491.15	6.64772143521772	6.17806233115084	1.35885832945733	4.54650951995717	5.45429039534077e-06	2.71674191898717e-05
ENSMUSG00000025666.16	563.731940285162	-0.536097717886345	0.117935574491277	-4.54568284589986	5.47574372205394e-06	2.72675222295841e-05
ENSMUSG00000036199.9	1187.97428306143	-0.522511466642629	0.114950478928534	-4.54553536020914	5.47957966024588e-06	2.72798682367478e-05
ENSMUSG00000031776.17	1233.24084156467	-0.426152560303627	0.0937817283312231	-4.54408942857739	5.51732322190672e-06	2.74602543919271e-05
ENSMUSG00000035799.6	697.923725609937	-0.531021451672937	0.116861014281219	-4.54404280964965	5.51854426088011e-06	2.74602543919271e-05
ENSMUSG00000030662.10	5993.56121714691	0.411946170200748	0.090662407961449	4.54373735998622	5.52655097495029e-06	2.7493292183152e-05
ENSMUSG00000085795.8	676.030683106577	-0.640111905313306	0.140891089772299	-4.54331005848433	5.53777043847868e-06	2.75422923514542e-05
ENSMUSG00000044835.15	13.8481326452091	3.03767491678079	0.668806660843722	4.54193281052056	5.57408080528602e-06	2.7716027901259e-05
ENSMUSG00000017548.15	1420.74406902032	0.666833076444457	0.146844412382887	4.54108580383524	5.59652472424237e-06	2.7820746391858e-05
ENSMUSG00000102813.1	291.727236330935	-0.657596262266647	0.144850252094459	-4.53983512460731	5.62982336760421e-06	2.79793594354388e-05
ENSMUSG00000104554.1	11.5693416420614	4.46744695825772	0.984249372516954	4.5389380811424	5.65382336052235e-06	2.80916926447698e-05
ENSMUSG00000052942.13	915.183134010364	-0.592561042638784	0.130570271785472	-4.53825388073301	5.6721946380386e-06	2.81760103215613e-05
ENSMUSG00000031953.2	79.9561571499472	1.06556190354812	0.234809104015156	4.53799228959769	5.67923363826477e-06	2.82040083966974e-05
ENSMUSG00000044149.7	221.645490926823	0.770132086184147	0.169715411287679	4.53778522728689	5.68481128265883e-06	2.82247371041244e-05
ENSMUSG00000057522.15	2516.17156346806	-0.390313764509276	0.0860196168557418	-4.53749712886826	5.69258052319666e-06	2.82563340312116e-05
ENSMUSG00000031371.14	332.982999559768	-0.623312477741155	0.137464368001172	-4.5343566976996	5.77793141287973e-06	2.86729133391376e-05
ENSMUSG00000075467.4	553.377228263575	-0.645413703823969	0.142347015874609	-4.53408664634393	5.78532781030585e-06	2.87025343226326e-05
ENSMUSG00000027932.14	400.388039437676	-0.735658729254872	0.162330501375608	-4.53185767936902	5.84672371754153e-06	2.89999803927788e-05
ENSMUSG00000039496.8	57.0865775430812	-1.26593850326389	0.279358193092687	-4.53159611769062	5.85396906664571e-06	2.90287570880671e-05
ENSMUSG00000029012.11	343.78529331956	0.691817663899305	0.15269469286704	4.5307250102118	5.87816106379128e-06	2.91415341890323e-05
ENSMUSG00000117613.1	6.62116810888474	6.18093186661125	1.36433345447409	4.53036744524732	5.88811886747897e-06	2.91837057400215e-05
ENSMUSG00000001313.12	223.408518214326	0.744400195051826	0.164336777375164	4.529723698746	5.90608723475495e-06	2.92655500533397e-05
ENSMUSG00000020839.16	10.9474474991433	5.89813970500595	1.30255946080362	4.52811551602186	5.95120471236045e-06	2.94818488189564e-05
ENSMUSG00000022016.17	2171.91334528163	-0.509969514418386	0.112658983438168	-4.52666532978507	5.99217228655308e-06	2.96774877679826e-05
ENSMUSG00000055489.8	67.0262599485499	-1.17108952352974	0.258722199445081	-4.52643617765135	5.99867044764761e-06	2.9702355420167e-05
ENSMUSG00000001751.9	659.820760283017	-0.676732789751614	0.14951568921217	-4.52616573763906	6.00634810227777e-06	2.97330496407192e-05
